34.13377926	2.829	2.68755	5
34.34448161	2.829	2.68755	5
34.55518395	2.829	2.68755	5
34.76588629	2.829	2.68755	5
34.97658863	2.829	2.68755	5
35.18729097	2.829	2.68755	5
35.39799331	2.829	2.68755	5
35.60869565	2.829	2.68755	5
35.81939799	2.829	2.68755	5
36.03010033	2.829	2.68755	5
36.24080268	2.829	2.68755	5
36.45150502	2.829	2.68755	5
36.66220736	2.829	2.68755	5
36.8729097	2.829	2.68755	5
37.08361204	2.829	2.68755	5
37.29431438	2.829	2.68755	5
37.50501672	2.829	2.68755	5
37.71571906	2.829	2.68755	5
37.9264214	2.829	2.68755	5
38.13712375	2.829	2.68755	5
38.34782609	2.829	2.68755	5
38.55852843	2.829	2.68755	5
38.76923077	2.829	2.68755	5
38.97993311	2.829	2.68755	5
39.19063545	2.829	2.68755	5
39.40133779	2.829	2.68755	5
39.61204013	2.829	2.68755	5
39.82274247	2.829	2.68755	5
40.03344482	2.829	2.6866	5
40.24414716	2.829	2.68565	5
40.4548495	2.829	2.6847	5
40.66555184	2.829	2.68375	5
40.87625418	2.829	2.68185	5
41.08695652	2.829	2.67995	5
41.29765886	2.829	2.67805	5
41.5083612	2.829	2.67615	5
41.71906355	2.829	2.6733	5
41.92976589	2.829	2.67045	5
42.14046823	2.829	2.6676	5
42.35117057	2.829	2.6638	5
42.56187291	2.829	2.66095	5
42.77257525	2.829	2.6562	5
42.98327759	2.829	2.6524	5
43.19397993	2.829	2.64765	5
43.40468227	2.829	2.6429	5
43.61538462	2.829	2.6372	5
43.82608696	2.829	2.6315	5
44.0367893	2.829	2.6258	5
44.24749164	2.829	2.61915	5
44.45819398	2.822	2.6125	5
44.66889632	2.815	2.60585	5
44.87959866	2.806	2.59825	5
45.090301	2.797	2.5897	5
45.30100334	2.789	2.5821	5
45.51170569	2.78	2.57355	5
45.72240803	2.769	2.56405	5
45.93311037	2.759	2.55455	5
46.14381271	2.749	2.54505	5
46.35451505	2.738	2.5346	5
46.56521739	2.726	2.52415	5
46.77591973	2.714	2.51275	5
46.98662207	2.702	2.50135	5
47.19732441	2.688	2.489	5
47.40802676	2.675	2.47665	5
47.6187291	2.661	2.46335	5
47.82943144	2.646	2.45005	5
48.04013378	2.632	2.43675	5
48.25083612	2.617	2.4225	5
48.46153846	2.6	2.4073	5
48.6722408	2.584	2.3921	5
48.88294314	2.567	2.3769	5
49.09364548	2.549	2.3598	5
49.30434783	2.531	2.34365	5
49.51505017	2.513	2.32655	5
49.72575251	2.493	2.3085	5
49.93645485	2.474	2.29045	5
50.14715719	2.453	2.27145	5
50.35785953	2.433	2.25245	5
50.56856187	2.411	2.2325	5
50.77926421	2.39	2.21255	5
50.98996656	2.367	2.19165	5
51.2006689	2.345	2.17075	5
51.41137124	2.321	2.1489	5
51.62207358	2.296	2.1261	5
51.83277592	2.272	2.1033	5
52.04347826	2.247	2.0805	5
52.2541806	2.22	2.0558	5
52.46488294	2.195	2.03205	5
52.67558528	2.167	2.0064	5
52.88628763	2.139	1.98075	5
53.09698997	2.112	1.9551	5
53.30769231	2.083	0	5
53.51839465	2.053	0	5
53.72909699	2.023	0	5
53.93979933	1.993	0	5
54.15050167	1.962	0	5
54.36120401	1.93	0	5
54.57190635	1.897	0	5
54.7826087	1.864	0	5
54.99331104	1.831	0	5
55.20401338	1.797	0	5
55.41471572	1.762	0	5
55.62541806	1.727	0	5
55.8361204	1.691	0	5
56.04682274	1.654	0	5
56.25752508	1.617	0	5
56.46822742	1.579	0	5
56.67892977	1.54	0	5
56.88963211	1.501	0	5
57.10033445	1.462	0	5
57.31103679	1.422	0	5
57.52173913	1.381	0	5
57.73244147	1.34	0	5
57.94314381	1.298	0	5
58.15384615	1.255	0	5
58.36454849	1.212	0	5
58.57525084	1.168	0	5
58.78595318	1.124	0	5
58.99665552	1.079	0	5
59.20735786	1.033	0	5
59.4180602	0.987	0	5
59.62876254	0.941	0	5
59.83946488	0.894	0	5
60.05016722	0.846	0	5
60.26086957	0.797	0	5
60.47157191	0.749	0	5
60.68227425	0.699	0	5
60.89297659	0.65	0	5
61.10367893	0.598	0	5
61.31438127	0.548	0	5
61.52508361	0.496	0	5
61.73578595	0.443	0	5
61.94648829	0.391	0	5
62.15719064	0.323	0	5
62.36789298	0.246	0	5
62.57859532	0.174	0	5
62.78929766	0.103	0	5
63	0	0	0
